cowcode	year	gwf_casename	gwf_country	gwf_regimetype	gwf_next	gwf_prior	gwf_spell	gwf_duration	gwf_fail	gwf_party	gwf_military	gwf_monarchy	gwf_personal	gwf_nonautocracy	gwf_disagree
435	1964	Mauritania 60-78	Mauritania	personal	personal		18	4	0	0	0	0	1	NA	0
435	1965	Mauritania 60-78	Mauritania	personal	personal		18	5	0	0	0	0	1	NA	0
435	1966	Mauritania 60-78	Mauritania	personal	personal		18	6	0	0	0	0	1	NA	0
435	1967	Mauritania 60-78	Mauritania	personal	personal		18	7	0	0	0	0	1	NA	0
435	1968	Mauritania 60-78	Mauritania	personal	personal		18	8	0	0	0	0	1	NA	0
435	1969	Mauritania 60-78	Mauritania	personal	personal		18	9	0	0	0	0	1	NA	0
435	1970	Mauritania 60-78	Mauritania	personal	personal		18	10	0	0	0	0	1	NA	0
435	1971	Mauritania 60-78	Mauritania	personal	personal		18	11	0	0	0	0	1	NA	0
435	1972	Mauritania 60-78	Mauritania	personal	personal		18	12	0	0	0	0	1	NA	0
435	1973	Mauritania 60-78	Mauritania	personal	personal		18	13	0	0	0	0	1	NA	0
435	1974	Mauritania 60-78	Mauritania	personal	personal		18	14	0	0	0	0	1	NA	0
435	1975	Mauritania 60-78	Mauritania	personal	personal		18	15	0	0	0	0	1	NA	0
435	1976	Mauritania 60-78	Mauritania	personal	personal		18	16	0	0	0	0	1	NA	0
435	1977	Mauritania 60-78	Mauritania	personal	personal		18	17	0	0	0	0	1	NA	0
435	1978	Mauritania 60-78	Mauritania	personal	personal		18	18	1	0	0	0	1	NA	0
435	1979	Mauritania 78-05	Mauritania	personal	military	personal	27	1	0	0	0	0	1	NA	0
435	1980	Mauritania 78-05	Mauritania	personal	military	personal	27	2	0	0	0	0	1	NA	0
435	1981	Mauritania 78-05	Mauritania	personal	military	personal	27	3	0	0	0	0	1	NA	0
435	1982	Mauritania 78-05	Mauritania	personal	military	personal	27	4	0	0	0	0	1	NA	0
435	1983	Mauritania 78-05	Mauritania	personal	military	personal	27	5	0	0	0	0	1	NA	0
435	1984	Mauritania 78-05	Mauritania	personal	military	personal	27	6	0	0	0	0	1	NA	0
435	1985	Mauritania 78-05	Mauritania	personal	military	personal	27	7	0	0	0	0	1	NA	0
435	1986	Mauritania 78-05	Mauritania	personal	military	personal	27	8	0	0	0	0	1	NA	0
435	1987	Mauritania 78-05	Mauritania	personal	military	personal	27	9	0	0	0	0	1	NA	0
435	1988	Mauritania 78-05	Mauritania	personal	military	personal	27	10	0	0	0	0	1	NA	0
435	1989	Mauritania 78-05	Mauritania	personal	military	personal	27	11	0	0	0	0	1	NA	0
435	1990	Mauritania 78-05	Mauritania	personal	military	personal	27	12	0	0	0	0	1	NA	0
435	1991	Mauritania 78-05	Mauritania	personal	military	personal	27	13	0	0	0	0	1	NA	0
435	1992	Mauritania 78-05	Mauritania	personal	military	personal	27	14	0	0	0	0	1	NA	0
435	1993	Mauritania 78-05	Mauritania	personal	military	personal	27	15	0	0	0	0	1	NA	0
435	1994	Mauritania 78-05	Mauritania	personal	military	personal	27	16	0	0	0	0	1	NA	0
435	1995	Mauritania 78-05	Mauritania	personal	military	personal	27	17	0	0	0	0	1	NA	0
435	1996	Mauritania 78-05	Mauritania	personal	military	personal	27	18	0	0	0	0	1	NA	0
435	1997	Mauritania 78-05	Mauritania	personal	military	personal	27	19	0	0	0	0	1	NA	0
435	1998	Mauritania 78-05	Mauritania	personal	military	personal	27	20	0	0	0	0	1	NA	0
435	1999	Mauritania 78-05	Mauritania	personal	military	personal	27	21	0	0	0	0	1	NA	0
435	2000	Mauritania 78-05	Mauritania	personal	military	personal	27	22	0	0	0	0	1	NA	0
435	2001	Mauritania 78-05	Mauritania	personal	military	personal	27	23	0	0	0	0	1	NA	0
435	2002	Mauritania 78-05	Mauritania	personal	military	personal	27	24	0	0	0	0	1	NA	0
435	2003	Mauritania 78-05	Mauritania	personal	military	personal	27	25	0	0	0	0	1	NA	0
435	2004	Mauritania 78-05	Mauritania	personal	military	personal	27	26	0	0	0	0	1	NA	0
435	2005	Mauritania 78-05	Mauritania	personal	military	personal	27	27	1	0	0	0	1	NA	0
435	2006	Mauritania 05-07	Mauritania	military	democracy	personal	2	1	0	0	1	0	0	NA	0
435	2007	Mauritania 05-07	Mauritania	military	democracy	personal	2	2	1	0	1	0	0	NA	0
435	2008	Mauritania 07-08	Mauritania	NA	personal	military	1	1	1	0	0	0	0	democracy	0
435	2009	Mauritania 08-NA	Mauritania	personal		democracy	2	1	0	0	0	0	1	NA	0
435	2010	Mauritania 08-NA	Mauritania	personal		democracy	2	2	0	0	0	0	1	NA	6
436	1961	Niger 60-74	Niger	party	milpersonal		14	1	0	1	0	0	0	NA	0
436	1962	Niger 60-74	Niger	party	milpersonal		14	2	0	1	0	0	0	NA	0
436	1963	Niger 60-74	Niger	party	milpersonal		14	3	0	1	0	0	0	NA	0
436	1964	Niger 60-74	Niger	party	milpersonal		14	4	0	1	0	0	0	NA	0
436	1965	Niger 60-74	Niger	party	milpersonal		14	5	0	1	0	0	0	NA	0
436	1966	Niger 60-74	Niger	party	milpersonal		14	6	0	1	0	0	0	NA	0
436	1967	Niger 60-74	Niger	party	milpersonal		14	7	0	1	0	0	0	NA	0
436	1968	Niger 60-74	Niger	party	milpersonal		14	8	0	1	0	0	0	NA	0
436	1969	Niger 60-74	Niger	party	milpersonal		14	9	0	1	0	0	0	NA	0
436	1970	Niger 60-74	Niger	party	milpersonal		14	10	0	1	0	0	0	NA	0
436	1971	Niger 60-74	Niger	party	milpersonal		14	11	0	1	0	0	0	NA	0
436	1972	Niger 60-74	Niger	party	milpersonal		14	12	0	1	0	0	0	NA	0
436	1973	Niger 60-74	Niger	party	milpersonal		14	13	0	1	0	0	0	NA	0
436	1974	Niger 60-74	Niger	party	milpersonal		14	14	1	1	0	0	0	NA	0
436	1975	Niger 74-91	Niger	military-personal	provisional	party	17	1	0	0	1	0	0	NA	0
436	1976	Niger 74-91	Niger	military-personal	provisional	party	17	2	0	0	1	0	0	NA	0
436	1977	Niger 74-91	Niger	military-personal	provisional	party	17	3	0	0	1	0	0	NA	0
436	1978	Niger 74-91	Niger	military-personal	provisional	party	17	4	0	0	1	0	0	NA	0
436	1979	Niger 74-91	Niger	military-personal	provisional	party	17	5	0	0	1	0	0	NA	0
436	1980	Niger 74-91	Niger	military-personal	provisional	party	17	6	0	0	1	0	0	NA	0
436	1981	Niger 74-91	Niger	military-personal	provisional	party	17	7	0	0	1	0	0	NA	0
436	1982	Niger 74-91	Niger	military-personal	provisional	party	17	8	0	0	1	0	0	NA	0
436	1983	Niger 74-91	Niger	military-personal	provisional	party	17	9	0	0	1	0	0	NA	0
436	1984	Niger 74-91	Niger	military-personal	provisional	party	17	10	0	0	1	0	0	NA	0
436	1985	Niger 74-91	Niger	military-personal	provisional	party	17	11	0	0	1	0	0	NA	0
436	1986	Niger 74-91	Niger	military-personal	provisional	party	17	12	0	0	1	0	0	NA	0
436	1987	Niger 74-91	Niger	military-personal	provisional	party	17	13	0	0	1	0	0	NA	0
436	1988	Niger 74-91	Niger	military-personal	provisional	party	17	14	0	0	1	0	0	NA	0
436	1989	Niger 74-91	Niger	military-personal	provisional	party	17	15	0	0	1	0	0	NA	0
436	1990	Niger 74-91	Niger	military-personal	provisional	party	17	16	0	0	1	0	0	NA	0
436	1991	Niger 74-91	Niger	military-personal	provisional	party	17	17	1	0	1	0	0	NA	0
436	1992	Niger 91-93	Niger	NA	democracy	milpersonal	2	1	0	0	0	0	0	provisional	1
436	1993	Niger 91-93	Niger	NA	democracy	milpersonal	2	2	1	0	0	0	0	provisional	1
436	1994	Niger 93-96	Niger	NA	personal	provisional	3	1	0	0	0	0	0	democracy	0
436	1995	Niger 93-96	Niger	NA	personal	provisional	3	2	0	0	0	0	0	democracy	0
436	1996	Niger 93-96	Niger	NA	personal	provisional	3	3	1	0	0	0	0	democracy	0
436	1997	Niger 96-99	Niger	personal	democracy	democracy	3	1	0	0	0	0	1	NA	0
436	1998	Niger 96-99	Niger	personal	democracy	democracy	3	2	0	0	0	0	1	NA	0
436	1999	Niger 96-99	Niger	personal	democracy	democracy	3	3	1	0	0	0	1	NA	0
436	2000	Niger 99-NA	Niger	NA		personal	11	1	0	0	0	0	0	democracy	3
436	2001	Niger 99-NA	Niger	NA		personal	11	2	0	0	0	0	0	democracy	0
436	2002	Niger 99-NA	Niger	NA		personal	11	3	0	0	0	0	0	democracy	0
436	2003	Niger 99-NA	Niger	NA		personal	11	4	0	0	0	0	0	democracy	0
436	2004	Niger 99-NA	Niger	NA		personal	11	5	0	0	0	0	0	democracy	0
436	2005	Niger 99-NA	Niger	NA		personal	11	6	0	0	0	0	0	democracy	0
436	2006	Niger 99-NA	Niger	NA		personal	11	7	0	0	0	0	0	democracy	0
436	2007	Niger 99-NA	Niger	NA		personal	11	8	0	0	0	0	0	democracy	0
436	2008	Niger 99-NA	Niger	NA		personal	11	9	0	0	0	0	0	democracy	0
436	2009	Niger 99-NA	Niger	NA		personal	11	10	0	0	0	0	0	democracy	0
436	2010	Niger 99-NA	Niger	NA		personal	11	11	0	0	0	0	0	democracy	6
437	1961	Ivory Coast 60-99	Ivory Coast	party	personal		39	1	0	1	0	0	0	NA	0
437	1962	Ivory Coast 60-99	Ivory Coast	party	personal		39	2	0	1	0	0	0	NA	0
437	1963	Ivory Coast 60-99	Ivory Coast	party	personal		39	3	0	1	0	0	0	NA	0
437	1964	Ivory Coast 60-99	Ivory Coast	party	personal		39	4	0	1	0	0	0	NA	0
437	1965	Ivory Coast 60-99	Ivory Coast	party	personal		39	5	0	1	0	0	0	NA	0
437	1966	Ivory Coast 60-99	Ivory Coast	party	personal		39	6	0	1	0	0	0	NA	0
437	1967	Ivory Coast 60-99	Ivory Coast	party	personal		39	7	0	1	0	0	0	NA	0
437	1968	Ivory Coast 60-99	Ivory Coast	party	personal		39	8	0	1	0	0	0	NA	0
437	1969	Ivory Coast 60-99	Ivory Coast	party	personal		39	9	0	1	0	0	0	NA	0
437	1970	Ivory Coast 60-99	Ivory Coast	party	personal		39	10	0	1	0	0	0	NA	0
437	1971	Ivory Coast 60-99	Ivory Coast	party	personal		39	11	0	1	0	0	0	NA	0
437	1972	Ivory Coast 60-99	Ivory Coast	party	personal		39	12	0	1	0	0	0	NA	0
437	1973	Ivory Coast 60-99	Ivory Coast	party	personal		39	13	0	1	0	0	0	NA	0
437	1974	Ivory Coast 60-99	Ivory Coast	party	personal		39	14	0	1	0	0	0	NA	0
437	1975	Ivory Coast 60-99	Ivory Coast	party	personal		39	15	0	1	0	0	0	NA	0
437	1976	Ivory Coast 60-99	Ivory Coast	party	personal		39	16	0	1	0	0	0	NA	0
437	1977	Ivory Coast 60-99	Ivory Coast	party	personal		39	17	0	1	0	0	0	NA	0
437	1978	Ivory Coast 60-99	Ivory Coast	party	personal		39	18	0	1	0	0	0	NA	0
437	1979	Ivory Coast 60-99	Ivory Coast	party	personal		39	19	0	1	0	0	0	NA	0
437	1980	Ivory Coast 60-99	Ivory Coast	party	personal		39	20	0	1	0	0	0	NA	0
437	1981	Ivory Coast 60-99	Ivory Coast	party	personal		39	21	0	1	0	0	0	NA	0
437	1982	Ivory Coast 60-99	Ivory Coast	party	personal		39	22	0	1	0	0	0	NA	0
437	1983	Ivory Coast 60-99	Ivory Coast	party	personal		39	23	0	1	0	0	0	NA	0
437	1984	Ivory Coast 60-99	Ivory Coast	party	personal		39	24	0	1	0	0	0	NA	0
437	1985	Ivory Coast 60-99	Ivory Coast	party	personal		39	25	0	1	0	0	0	NA	0
437	1986	Ivory Coast 60-99	Ivory Coast	party	personal		39	26	0	1	0	0	0	NA	0
437	1987	Ivory Coast 60-99	Ivory Coast	party	personal		39	27	0	1	0	0	0	NA	0
437	1988	Ivory Coast 60-99	Ivory Coast	party	personal		39	28	0	1	0	0	0	NA	0
437	1989	Ivory Coast 60-99	Ivory Coast	party	personal		39	29	0	1	0	0	0	NA	0
437	1990	Ivory Coast 60-99	Ivory Coast	party	personal		39	30	0	1	0	0	0	NA	0
437	1991	Ivory Coast 60-99	Ivory Coast	party	personal		39	31	0	1	0	0	0	NA	0
437	1992	Ivory Coast 60-99	Ivory Coast	party	personal		39	32	0	1	0	0	0	NA	0
437	1993	Ivory Coast 60-99	Ivory Coast	party	personal		39	33	0	1	0	0	0	NA	0
437	1994	Ivory Coast 60-99	Ivory Coast	party	personal		39	34	0	1	0	0	0	NA	0
437	1995	Ivory Coast 60-99	Ivory Coast	party	personal		39	35	0	1	0	0	0	NA	0
437	1996	Ivory Coast 60-99	Ivory Coast	party	personal		39	36	0	1	0	0	0	NA	0
437	1997	Ivory Coast 60-99	Ivory Coast	party	personal		39	37	0	1	0	0	0	NA	0
437	1998	Ivory Coast 60-99	Ivory Coast	party	personal		39	38	0	1	0	0	0	NA	0
437	1999	Ivory Coast 60-99	Ivory Coast	party	personal		39	39	1	1	0	0	0	NA	0
437	2000	Ivory Coast 99-00	Ivory Coast	personal	personal	party	1	1	1	0	0	0	1	NA	0
437	2001	Ivory Coast 00-NA	Ivory Coast	personal		personal	10	1	0	0	0	0	1	NA	0
437	2002	Ivory Coast 00-NA	Ivory Coast	personal		personal	10	2	0	0	0	0	1	NA	0
437	2003	Ivory Coast 00-NA	Ivory Coast	personal		personal	10	3	0	0	0	0	1	NA	0
437	2004	Ivory Coast 00-NA	Ivory Coast	personal		personal	10	4	0	0	0	0	1	NA	0
437	2005	Ivory Coast 00-NA	Ivory Coast	personal		personal	10	5	0	0	0	0	1	NA	0
437	2006	Ivory Coast 00-NA	Ivory Coast	personal		personal	10	6	0	0	0	0	1	NA	0
437	2007	Ivory Coast 00-NA	Ivory Coast	personal		personal	10	7	0	0	0	0	1	NA	0
437	2008	Ivory Coast 00-NA	Ivory Coast	personal		personal	10	8	0	0	0	0	1	NA	0
437	2009	Ivory Coast 00-NA	Ivory Coast	personal		personal	10	9	0	0	0	0	1	NA	0
437	2010	Ivory Coast 00-NA	Ivory Coast	personal		personal	10	10	0	0	0	0	1	NA	6
438	1959	Guinea 58-84	Guinea	party	personal		26	1	0	1	0	0	0	NA	0
438	1960	Guinea 58-84	Guinea	party	personal		26	2	0	1	0	0	0	NA	0
438	1961	Guinea 58-84	Guinea	party	personal		26	3	0	1	0	0	0	NA	0
438	1962	Guinea 58-84	Guinea	party	personal		26	4	0	1	0	0	0	NA	0
438	1963	Guinea 58-84	Guinea	party	personal		26	5	0	1	0	0	0	NA	0
438	1964	Guinea 58-84	Guinea	party	personal		26	6	0	1	0	0	0	NA	0
438	1965	Guinea 58-84	Guinea	party	personal		26	7	0	1	0	0	0	NA	0
438	1966	Guinea 58-84	Guinea	party	personal		26	8	0	1	0	0	0	NA	0
438	1967	Guinea 58-84	Guinea	party	personal		26	9	0	1	0	0	0	NA	0
438	1968	Guinea 58-84	Guinea	party	personal		26	10	0	1	0	0	0	NA	0
438	1969	Guinea 58-84	Guinea	party	personal		26	11	0	1	0	0	0	NA	0
438	1970	Guinea 58-84	Guinea	party	personal		26	12	0	1	0	0	0	NA	0
438	1971	Guinea 58-84	Guinea	party	personal		26	13	0	1	0	0	0	NA	0
438	1972	Guinea 58-84	Guinea	party	personal		26	14	0	1	0	0	0	NA	0
438	1973	Guinea 58-84	Guinea	party	personal		26	15	0	1	0	0	0	NA	0
438	1974	Guinea 58-84	Guinea	party	personal		26	16	0	1	0	0	0	NA	0
438	1975	Guinea 58-84	Guinea	party	personal		26	17	0	1	0	0	0	NA	0
438	1976	Guinea 58-84	Guinea	party	personal		26	18	0	1	0	0	0	NA	0
438	1977	Guinea 58-84	Guinea	party	personal		26	19	0	1	0	0	0	NA	0
438	1978	Guinea 58-84	Guinea	party	personal		26	20	0	1	0	0	0	NA	0
438	1979	Guinea 58-84	Guinea	party	personal		26	21	0	1	0	0	0	NA	0
438	1980	Guinea 58-84	Guinea	party	personal		26	22	0	1	0	0	0	NA	0
438	1981	Guinea 58-84	Guinea	party	personal		26	23	0	1	0	0	0	NA	0
438	1982	Guinea 58-84	Guinea	party	personal		26	24	0	1	0	0	0	NA	0
438	1983	Guinea 58-84	Guinea	party	personal		26	25	0	1	0	0	0	NA	0
438	1984	Guinea 58-84	Guinea	party	personal		26	26	1	1	0	0	0	NA	0
438	1985	Guinea 84-08	Guinea	personal	personal	party	24	1	0	0	0	0	1	NA	0
438	1986	Guinea 84-08	Guinea	personal	personal	party	24	2	0	0	0	0	1	NA	0
438	1987	Guinea 84-08	Guinea	personal	personal	party	24	3	0	0	0	0	1	NA	0
438	1988	Guinea 84-08	Guinea	personal	personal	party	24	4	0	0	0	0	1	NA	0
438	1989	Guinea 84-08	Guinea	personal	personal	party	24	5	0	0	0	0	1	NA	0
438	1990	Guinea 84-08	Guinea	personal	personal	party	24	6	0	0	0	0	1	NA	0
438	1991	Guinea 84-08	Guinea	personal	personal	party	24	7	0	0	0	0	1	NA	0
438	1992	Guinea 84-08	Guinea	personal	personal	party	24	8	0	0	0	0	1	NA	0
438	1993	Guinea 84-08	Guinea	personal	personal	party	24	9	0	0	0	0	1	NA	0
438	1994	Guinea 84-08	Guinea	personal	personal	party	24	10	0	0	0	0	1	NA	0
438	1995	Guinea 84-08	Guinea	personal	personal	party	24	11	0	0	0	0	1	NA	0
438	1996	Guinea 84-08	Guinea	personal	personal	party	24	12	0	0	0	0	1	NA	0
438	1997	Guinea 84-08	Guinea	personal	personal	party	24	13	0	0	0	0	1	NA	0
438	1998	Guinea 84-08	Guinea	personal	personal	party	24	14	0	0	0	0	1	NA	0
438	1999	Guinea 84-08	Guinea	personal	personal	party	24	15	0	0	0	0	1	NA	0
438	2000	Guinea 84-08	Guinea	personal	personal	party	24	16	0	0	0	0	1	NA	0
438	2001	Guinea 84-08	Guinea	personal	personal	party	24	17	0	0	0	0	1	NA	0
438	2002	Guinea 84-08	Guinea	personal	personal	party	24	18	0	0	0	0	1	NA	0
438	2003	Guinea 84-08	Guinea	personal	personal	party	24	19	0	0	0	0	1	NA	0
438	2004	Guinea 84-08	Guinea	personal	personal	party	24	20	0	0	0	0	1	NA	0
438	2005	Guinea 84-08	Guinea	personal	personal	party	24	21	0	0	0	0	1	NA	0
438	2006	Guinea 84-08	Guinea	personal	personal	party	24	22	0	0	0	0	1	NA	0
438	2007	Guinea 84-08	Guinea	personal	personal	party	24	23	0	0	0	0	1	NA	0
438	2008	Guinea 84-08	Guinea	personal	personal	party	24	24	1	0	0	0	1	NA	0
438	2009	Guinea 08-10	Guinea	personal		personal	2	1	0	0	0	0	1	NA	0
438	2010	Guinea 08-10	Guinea	personal		personal	2	2	1	0	0	0	1	NA	6
439	1961	Burkina Faso 60-66	Burkina Faso	personal	personal		6	1	0	0	0	0	1	NA	0
439	1962	Burkina Faso 60-66	Burkina Faso	personal	personal		6	2	0	0	0	0	1	NA	0
439	1963	Burkina Faso 60-66	Burkina Faso	personal	personal		6	3	0	0	0	0	1	NA	0
439	1964	Burkina Faso 60-66	Burkina Faso	personal	personal		6	4	0	0	0	0	1	NA	0
439	1965	Burkina Faso 60-66	Burkina Faso	personal	personal		6	5	0	0	0	0	1	NA	0
439	1966	Burkina Faso 60-66	Burkina Faso	personal	personal		6	6	1	0	0	0	1	NA	0
439	1967	Burkina Faso 66-80	Burkina Faso	personal	military	personal	14	1	0	0	0	0	1	NA	0
439	1968	Burkina Faso 66-80	Burkina Faso	personal	military	personal	14	2	0	0	0	0	1	NA	0
439	1969	Burkina Faso 66-80	Burkina Faso	personal	military	personal	14	3	0	0	0	0	1	NA	0
439	1970	Burkina Faso 66-80	Burkina Faso	personal	military	personal	14	4	0	0	0	0	1	NA	0
439	1971	Burkina Faso 66-80	Burkina Faso	personal	military	personal	14	5	0	0	0	0	1	NA	0
439	1972	Burkina Faso 66-80	Burkina Faso	personal	military	personal	14	6	0	0	0	0	1	NA	0
439	1973	Burkina Faso 66-80	Burkina Faso	personal	military	personal	14	7	0	0	0	0	1	NA	0
439	1974	Burkina Faso 66-80	Burkina Faso	personal	military	personal	14	8	0	0	0	0	1	NA	0
439	1975	Burkina Faso 66-80	Burkina Faso	personal	military	personal	14	9	0	0	0	0	1	NA	0
439	1976	Burkina Faso 66-80	Burkina Faso	personal	military	personal	14	10	0	0	0	0	1	NA	0
439	1977	Burkina Faso 66-80	Burkina Faso	personal	military	personal	14	11	0	0	0	0	1	NA	0
439	1978	Burkina Faso 66-80	Burkina Faso	personal	military	personal	14	12	0	0	0	0	1	NA	0
439	1979	Burkina Faso 66-80	Burkina Faso	personal	military	personal	14	13	0	0	0	0	1	NA	0
439	1980	Burkina Faso 66-80	Burkina Faso	personal	military	personal	14	14	1	0	0	0	1	NA	0
439	1981	Burkina Faso 80-82	Burkina Faso	military	personal	personal	2	1	0	0	1	0	0	NA	0
439	1982	Burkina Faso 80-82	Burkina Faso	military	personal	personal	2	2	1	0	1	0	0	NA	0
439	1983	Burkina Faso 82-87	Burkina Faso	personal	personal	military	5	1	0	0	0	0	1	NA	0
439	1984	Burkina Faso 82-87	Burkina Faso	personal	personal	military	5	2	0	0	0	0	1	NA	0
439	1985	Burkina Faso 82-87	Burkina Faso	personal	personal	military	5	3	0	0	0	0	1	NA	0
439	1986	Burkina Faso 82-87	Burkina Faso	personal	personal	military	5	4	0	0	0	0	1	NA	0
439	1987	Burkina Faso 82-87	Burkina Faso	personal	personal	military	5	5	1	0	0	0	1	NA	0
439	1988	Burkina Faso 87-NA	Burkina Faso	personal		personal	23	1	0	0	0	0	1	NA	0
439	1989	Burkina Faso 87-NA	Burkina Faso	personal		personal	23	2	0	0	0	0	1	NA	0
439	1990	Burkina Faso 87-NA	Burkina Faso	personal		personal	23	3	0	0	0	0	1	NA	0
439	1991	Burkina Faso 87-NA	Burkina Faso	personal		personal	23	4	0	0	0	0	1	NA	0
439	1992	Burkina Faso 87-NA	Burkina Faso	personal		personal	23	5	0	0	0	0	1	NA	0
439	1993	Burkina Faso 87-NA	Burkina Faso	personal		personal	23	6	0	0	0	0	1	NA	0
439	1994	Burkina Faso 87-NA	Burkina Faso	personal		personal	23	7	0	0	0	0	1	NA	0
439	1995	Burkina Faso 87-NA	Burkina Faso	personal		personal	23	8	0	0	0	0	1	NA	0
439	1996	Burkina Faso 87-NA	Burkina Faso	personal		personal	23	9	0	0	0	0	1	NA	0
439	1997	Burkina Faso 87-NA	Burkina Faso	personal		personal	23	10	0	0	0	0	1	NA	0
439	1998	Burkina Faso 87-NA	Burkina Faso	personal		personal	23	11	0	0	0	0	1	NA	0
439	1999	Burkina Faso 87-NA	Burkina Faso	personal		personal	23	12	0	0	0	0	1	NA	0
439	2000	Burkina Faso 87-NA	Burkina Faso	personal		personal	23	13	0	0	0	0	1	NA	0
439	2001	Burkina Faso 87-NA	Burkina Faso	personal		personal	23	14	0	0	0	0	1	NA	0
439	2002	Burkina Faso 87-NA	Burkina Faso	personal		personal	23	15	0	0	0	0	1	NA	0
439	2003	Burkina Faso 87-NA	Burkina Faso	personal		personal	23	16	0	0	0	0	1	NA	0
439	2004	Burkina Faso 87-NA	Burkina Faso	personal		personal	23	17	0	0	0	0	1	NA	0
439	2005	Burkina Faso 87-NA	Burkina Faso	personal		personal	23	18	0	0	0	0	1	NA	0
439	2006	Burkina Faso 87-NA	Burkina Faso	personal		personal	23	19	0	0	0	0	1	NA	0
439	2007	Burkina Faso 87-NA	Burkina Faso	personal		personal	23	20	0	0	0	0	1	NA	0
439	2008	Burkina Faso 87-NA	Burkina Faso	personal		personal	23	21	0	0	0	0	1	NA	0
439	2009	Burkina Faso 87-NA	Burkina Faso	personal		personal	23	22	0	0	0	0	1	NA	0
439	2010	Burkina Faso 87-NA	Burkina Faso	personal		personal	23	23	0	0	0	0	1	NA	6
450	1946	Liberia 44-80	Liberia	party-personal	personal		36	2	0	1	0	0	0	NA	0
450	1947	Liberia 44-80	Liberia	party-personal	personal		36	3	0	1	0	0	0	NA	0
450	1948	Liberia 44-80	Liberia	party-personal	personal		36	4	0	1	0	0	0	NA	0
450	1949	Liberia 44-80	Liberia	party-personal	personal		36	5	0	1	0	0	0	NA	0
450	1950	Liberia 44-80	Liberia	party-personal	personal		36	6	0	1	0	0	0	NA	0
450	1951	Liberia 44-80	Liberia	party-personal	personal		36	7	0	1	0	0	0	NA	0
450	1952	Liberia 44-80	Liberia	party-personal	personal		36	8	0	1	0	0	0	NA	0
450	1953	Liberia 44-80	Liberia	party-personal	personal		36	9	0	1	0	0	0	NA	0
450	1954	Liberia 44-80	Liberia	party-personal	personal		36	10	0	1	0	0	0	NA	0
450	1955	Liberia 44-80	Liberia	party-personal	personal		36	11	0	1	0	0	0	NA	0
450	1956	Liberia 44-80	Liberia	party-personal	personal		36	12	0	1	0	0	0	NA	0
450	1957	Liberia 44-80	Liberia	party-personal	personal		36	13	0	1	0	0	0	NA	0
450	1958	Liberia 44-80	Liberia	party-personal	personal		36	14	0	1	0	0	0	NA	0
450	1959	Liberia 44-80	Liberia	party-personal	personal		36	15	0	1	0	0	0	NA	0
450	1960	Liberia 44-80	Liberia	party-personal	personal		36	16	0	1	0	0	0	NA	0
450	1961	Liberia 44-80	Liberia	party-personal	personal		36	17	0	1	0	0	0	NA	0
450	1962	Liberia 44-80	Liberia	party-personal	personal		36	18	0	1	0	0	0	NA	0
450	1963	Liberia 44-80	Liberia	party-personal	personal		36	19	0	1	0	0	0	NA	0
450	1964	Liberia 44-80	Liberia	party-personal	personal		36	20	0	1	0	0	0	NA	0
450	1965	Liberia 44-80	Liberia	party-personal	personal		36	21	0	1	0	0	0	NA	0
450	1966	Liberia 44-80	Liberia	party-personal	personal		36	22	0	1	0	0	0	NA	0
450	1967	Liberia 44-80	Liberia	party-personal	personal		36	23	0	1	0	0	0	NA	0
450	1968	Liberia 44-80	Liberia	party-personal	personal		36	24	0	1	0	0	0	NA	0
450	1969	Liberia 44-80	Liberia	party-personal	personal		36	25	0	1	0	0	0	NA	0
450	1970	Liberia 44-80	Liberia	party-personal	personal		36	26	0	1	0	0	0	NA	0
450	1971	Liberia 44-80	Liberia	party-personal	personal		36	27	0	1	0	0	0	NA	0
450	1972	Liberia 44-80	Liberia	party-personal	personal		36	28	0	1	0	0	0	NA	0
450	1973	Liberia 44-80	Liberia	party-personal	personal		36	29	0	1	0	0	0	NA	0
450	1974	Liberia 44-80	Liberia	party-personal	personal		36	30	0	1	0	0	0	NA	0
450	1975	Liberia 44-80	Liberia	party-personal	personal		36	31	0	1	0	0	0	NA	0
450	1976	Liberia 44-80	Liberia	party-personal	personal		36	32	0	1	0	0	0	NA	0
450	1977	Liberia 44-80	Liberia	party-personal	personal		36	33	0	1	0	0	0	NA	0
450	1978	Liberia 44-80	Liberia	party-personal	personal		36	34	0	1	0	0	0	NA	0
450	1979	Liberia 44-80	Liberia	party-personal	personal		36	35	0	1	0	0	0	NA	0
450	1980	Liberia 44-80	Liberia	party-personal	personal		36	36	1	1	0	0	0	NA	0
450	1981	Liberia 80-90	Liberia	personal	warlord	sppersonal	10	1	0	0	0	0	1	NA	0
450	1982	Liberia 80-90	Liberia	personal	warlord	sppersonal	10	2	0	0	0	0	1	NA	0
450	1983	Liberia 80-90	Liberia	personal	warlord	sppersonal	10	3	0	0	0	0	1	NA	0
450	1984	Liberia 80-90	Liberia	personal	warlord	sppersonal	10	4	0	0	0	0	1	NA	0
450	1985	Liberia 80-90	Liberia	personal	warlord	sppersonal	10	5	0	0	0	0	1	NA	0
450	1986	Liberia 80-90	Liberia	personal	warlord	sppersonal	10	6	0	0	0	0	1	NA	0
450	1987	Liberia 80-90	Liberia	personal	warlord	sppersonal	10	7	0	0	0	0	1	NA	0
450	1988	Liberia 80-90	Liberia	personal	warlord	sppersonal	10	8	0	0	0	0	1	NA	0
